tripduration,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude
253,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
1027,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927
449,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
244,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Central Square at Mass Ave / Essex St,42.36507,-71.1031
1595,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,Ames St at Main St,42.3625,-71.08822
1049,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
252,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
511,Porter Square Station,42.387995,-71.119084,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516
517,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
1772,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
376,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
822,EF - North Point Park,42.369885,-71.069957,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
372,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,Porter Square Station,42.387995,-71.119084
113,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768080,-71.11714124679570
424,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,MIT at Mass Ave / Amherst St,42.3581,-71.093198
459,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
528,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
655,MIT at Mass Ave / Amherst St,42.3581,-71.093198,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
870,EF - North Point Park,42.369885,-71.069957,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
425,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
279,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
371,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
521,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
283,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
2051,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,Innovation Lab - 125 Western Ave. at Batten Way,42.363732,-71.124565
206,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
322,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
420,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Ames St at Main St,42.3625,-71.08822
368,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
1100,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
707,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
458,Kendall Street,42.363560158429900,-71.08216792345050,MIT at Mass Ave / Amherst St,42.3581,-71.093198
211,Ames St at Main St,42.3625,-71.08822,Binney St / Sixth St,42.366095,-71.086388
1043,Alewife Station at Russell Field,42.396105,-71.139459,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
1251,Ames St at Main St,42.3625,-71.08822,Ames St at Main St,42.3625,-71.08822
414,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
335,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
421,Ames St at Main St,42.3625,-71.08822,Central Square at Mass Ave / Essex St,42.36507,-71.1031
2307,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025
2302,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025
558,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Ames St at Main St,42.3625,-71.08822
789,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Danehy Park,42.388966,-71.132788
1196,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
788,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Ames St at Main St,42.3625,-71.08822
1665,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,Back Bay / South End Station,42.34807412317440,-71.07657015323640
747,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,TD Garden - Causeway at Portal Park #1,42.365942,-71.060515
231,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
247,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886
136,Ames St at Main St,42.3625,-71.08822,Kendall Street,42.363560158429900,-71.08216792345050
223,Ames St at Main St,42.3625,-71.08822,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
273,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,Porter Square Station,42.387995,-71.119084
405,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
406,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
273,Danehy Park,42.388966,-71.132788,Porter Square Station,42.387995,-71.119084
1242,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
1396,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
442,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886
242,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
1971,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
286,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
915,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
634,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
995,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,Mayor Martin J Walsh - 28 State St,42.35892,-71.057629
350,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,MIT at Mass Ave / Amherst St,42.3581,-71.093198
378,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
458,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
436,Central Square at Mass Ave / Essex St,42.36507,-71.1031,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
402,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Lechmere Station at Cambridge St / First St,42.370677,-71.076529
538,Binney St / Sixth St,42.366095,-71.086388,EF - North Point Park,42.369885,-71.069957
665,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Binney St / Sixth St,42.366095,-71.086388
358,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
819,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
132,Binney St / Sixth St,42.366095,-71.086388,Ames St at Main St,42.3625,-71.08822
225,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164
375,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
492,Porter Square Station,42.387995,-71.119084,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
403,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,Porter Square Station,42.387995,-71.119084
368,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
543,Kendall Street,42.363560158429900,-71.08216792345050,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
225,EF - North Point Park,42.369885,-71.069957,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
527,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
666,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Tremont St. at Berkeley St.,42.345392,-71.069616
962,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Washington St. at Lenox St.,42.3348756,-71.0790969
439,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,EF - North Point Park,42.369885,-71.069957
391,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
360,Ames St at Main St,42.3625,-71.08822,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
374,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
668,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
293,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
324,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
303,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
1049,Ames St at Main St,42.3625,-71.08822,Landmark Centre,42.343912,-71.102221
585,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Central Square at Mass Ave / Essex St,42.36507,-71.1031
475,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Kenmore Sq / Comm Ave,42.348706,-71.097009
368,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,Porter Square Station,42.387995,-71.119084
476,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
374,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Central Square at Mass Ave / Essex St,42.36507,-71.1031
348,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Central Square at Mass Ave / Essex St,42.36507,-71.1031
396,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
361,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Lechmere Station at Cambridge St / First St,42.370677,-71.076529
1264,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,Porter Square Station,42.387995,-71.119084
271,Ames St at Main St,42.3625,-71.08822,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
198,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
536,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
620,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
915,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,Central Square at Mass Ave / Essex St,42.36507,-71.1031
301,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
663,Porter Square Station,42.387995,-71.119084,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
331,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Central Square at Mass Ave / Essex St,42.36507,-71.1031
446,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
324,Central Square at Mass Ave / Essex St,42.36507,-71.1031,MIT at Mass Ave / Amherst St,42.3581,-71.093198
312,Central Square at Mass Ave / Essex St,42.36507,-71.1031,MIT at Mass Ave / Amherst St,42.3581,-71.093198
1808,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
318,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
1516,Ames St at Main St,42.3625,-71.08822,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
176,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
635,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
313,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Central Square at Mass Ave / Essex St,42.36507,-71.1031
266,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Ames St at Main St,42.3625,-71.08822
554,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
592,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
268,Porter Square Station,42.387995,-71.119084,Rindge Avenue - O'Neill Library,42.392766,-71.129042
177,Ames St at Main St,42.3625,-71.08822,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
270,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
308,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
464,Ames St at Main St,42.3625,-71.08822,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
273,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
1079,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516
